Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_STAT_STALL,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_DCACHE_HITS,SQC_TC_STALL,SQ_BUSY_CYCLES,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VMEM,SQ_INSTS_VSKIPPED,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,TA_FLAT_READ_WAVEFRONTS_sum,TA_TOTAL_WAVEFRONTS_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_RDREQ_sum,TCC_NC_REQ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum
107,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735661979480,12735662002412,108,196,128242.0,458957.0,0.0,0.0,1417820.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
108,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735662361989,12735662384761,109,196,127494.0,450041.0,0.0,0.0,1424676.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
109,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735662752076,12735662775048,110,196,130961.0,461450.0,0.0,0.0,1415979.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
110,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735663135787,12735663158639,111,196,129042.0,450470.0,0.0,0.0,1415446.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
111,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735663520101,12735663542953,112,196,133846.0,465343.0,0.0,0.0,1416731.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
112,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735663908423,12735663931315,113,196,130708.0,455402.0,0.0,0.0,1422207.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
113,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735664295342,12735664318234,114,196,133156.0,463908.0,0.0,0.0,1418098.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
114,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735664690200,12735664713092,115,196,133051.0,457023.0,0.0,0.0,1422347.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
115,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735665080888,12735665103780,116,196,126524.0,460695.0,0.0,0.0,1418510.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
116,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735665469491,12735665492262,117,196,138500.0,454967.0,0.0,0.0,1411579.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
117,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735665859617,12735665882469,118,196,131951.0,459211.0,0.0,0.0,1423082.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
118,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735666250305,12735666273317,119,196,141138.0,487177.0,0.0,0.0,1416766.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
119,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735666646525,12735666669417,120,196,136821.0,453321.0,0.0,0.0,1418731.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
120,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735667032041,12735667054813,121,196,129744.0,458550.0,0.0,0.0,1414088.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
121,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735667422168,12735667445020,122,196,133540.0,466958.0,0.0,0.0,1419427.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
122,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735667815181,12735667857838,123,125,86206.0,230037.0,60739.0,0.0,2543052.0,0.0,262144.0,0.0,9940546.0,9940546.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
123,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735668232249,12735668255622,124,196,125879.0,470853.0,0.0,0.0,1462527.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
124,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735668622975,12735668665792,125,125,71873.0,231321.0,60818.0,0.0,2549203.0,0.0,262144.0,0.0,7882886.0,7882886.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
125,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735669055436,12735669079330,126,196,134996.0,481355.0,0.0,0.0,1489139.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
126,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735669450653,12735669493550,127,125,77727.0,231215.0,60716.0,0.0,2556800.0,0.0,262144.0,0.0,11764186.0,11764186.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
127,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735669864873,12735669888646,128,196,134337.0,480631.0,0.0,0.0,1475236.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
128,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735670257644,12735670300501,129,125,76570.0,229259.0,60744.0,0.0,2558798.0,0.0,262144.0,0.0,10261046.0,10261046.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
129,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735670665489,12735670689464,130,196,132897.0,473277.0,0.0,0.0,1486970.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
130,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735671058141,12735671100717,131,125,74590.0,227964.0,60740.0,0.0,2535023.0,0.0,262144.0,0.0,10956124.0,10956124.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
131,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735671473684,12735671497578,132,196,139411.0,474846.0,0.0,0.0,1496917.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
132,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735671861323,12735671903780,133,125,80044.0,211327.0,60791.0,0.0,2546000.0,0.0,262144.0,0.0,8010502.0,8010502.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
133,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735672271334,12735672295308,134,196,131899.0,497950.0,0.0,0.0,1496887.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
134,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735672662060,12735672705158,135,125,84934.0,236589.0,60748.0,0.0,2547372.0,0.0,262144.0,0.0,10868434.0,10868434.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
135,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735673076681,12735673101057,136,196,143284.0,487423.0,0.0,0.0,1522088.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
136,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735673471658,12735673514234,137,125,67036.0,225229.0,60802.0,0.0,2544797.0,0.0,262144.0,0.0,7824530.0,7824530.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
137,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735673871164,12735673895580,138,196,140217.0,484000.0,0.0,0.0,1530628.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
138,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735674266421,12735674309038,139,125,74664.0,240764.0,60789.0,0.0,2537352.0,0.0,262144.0,0.0,8887762.0,8887762.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
139,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735674684049,12735674708665,140,196,142322.0,491721.0,0.0,0.0,1527020.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
140,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735675082193,12735675124769,141,125,75421.0,222810.0,60821.0,0.0,2532876.0,0.0,262144.0,0.0,7718718.0,7718718.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
141,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735675494528,12735675519625,142,196,141469.0,494831.0,0.0,0.0,1550196.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
142,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735675885816,12735675928553,143,125,71920.0,227876.0,60790.0,0.0,2543514.0,0.0,262144.0,0.0,8943012.0,8943012.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
143,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735676299315,12735676324051,144,196,135486.0,490858.0,0.0,0.0,1533120.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
144,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735676687235,12735676729732,145,125,76397.0,218866.0,60640.0,0.0,2549477.0,0.0,262144.0,0.0,14623212.0,14623212.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
145,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735677106226,12735677131082,146,196,138123.0,498785.0,0.0,0.0,1554779.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
146,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735677500681,12735677543218,147,125,84717.0,234274.0,60728.0,0.0,2548353.0,0.0,262144.0,0.0,11176994.0,11176994.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
147,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735677909048,12735677934065,148,196,138310.0,497874.0,0.0,0.0,1563015.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
148,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735678304145,12735678347283,149,125,77719.0,233504.0,60752.0,0.0,2555961.0,0.0,262144.0,0.0,11188906.0,11188906.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
149,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735678717042,12735678741698,150,196,135500.0,501103.0,0.0,0.0,1536581.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
150,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735679110054,12735679152590,151,125,80490.0,232046.0,60739.0,0.0,2536888.0,0.0,262144.0,0.0,10772582.0,10772582.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
151,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735679528323,12735679553340,152,196,140184.0,500573.0,0.0,0.0,1537537.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
152,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735679923179,12735679966116,153,125,78877.0,241360.0,60740.0,0.0,2545774.0,0.0,262144.0,0.0,10745996.0,10745996.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
153,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735680333069,12735680357885,154,196,140899.0,480099.0,0.0,0.0,1532540.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
154,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735680739672,12735680782569,155,125,75145.0,232570.0,60740.0,0.0,2551676.0,0.0,262144.0,0.0,11223418.0,11223418.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
155,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735681148440,12735681173336,156,196,144899.0,501780.0,0.0,0.0,1548685.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
156,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735681548948,12735681591485,157,125,79852.0,240046.0,60791.0,0.0,2544767.0,0.0,262144.0,0.0,9138642.0,9138642.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
157,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735681962286,12735681987183,158,196,146009.0,498035.0,0.0,0.0,1548269.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
158,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735682356862,12735682399559,159,125,78113.0,234924.0,60728.0,0.0,2541019.0,0.0,262144.0,0.0,11501118.0,11501118.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
159,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735682768837,12735682793814,160,196,142192.0,492444.0,0.0,0.0,1536593.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
160,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735683172272,12735683215090,161,125,75393.0,249132.0,60727.0,0.0,2553943.0,0.0,262144.0,0.0,11753730.0,11753730.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
161,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735683581241,12735683605937,162,196,142937.0,496077.0,0.0,0.0,1556711.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
162,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735683990489,12735684032986,163,125,77228.0,228282.0,60740.0,0.0,2530091.0,0.0,262144.0,0.0,11422548.0,11422548.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
163,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735684409280,12735684434176,164,196,136210.0,494208.0,0.0,0.0,1544767.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
164,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735684809628,12735684852325,165,125,80804.0,235334.0,60751.0,0.0,2558816.0,0.0,262144.0,0.0,9679194.0,9679194.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
165,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735685227497,12735685251992,166,196,144338.0,490563.0,0.0,0.0,1512699.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
166,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735685632215,12735685674711,167,125,76433.0,221764.0,60720.0,0.0,2541849.0,0.0,262144.0,0.0,11869822.0,11869822.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
167,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735686058462,12735686083279,168,196,145234.0,492315.0,0.0,0.0,1541388.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
168,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735686461657,12735686504194,169,125,76379.0,234806.0,60833.0,0.0,2538495.0,0.0,262144.0,0.0,8956640.0,8956640.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
169,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735686883054,12735686908070,170,196,138543.0,503265.0,0.0,0.0,1538605.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
170,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735687282320,12735687324495,171,125,85046.0,234763.0,60851.0,0.0,2533688.0,0.0,262144.0,0.0,7797750.0,7797750.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
171,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735687711173,12735687736230,172,196,146167.0,505125.0,0.0,0.0,1550991.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
172,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735688120301,12735688162718,173,125,71027.0,201079.0,60755.0,0.0,2541524.0,0.0,262144.0,0.0,10101140.0,10101140.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
173,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735688539493,12735688564269,174,196,141715.0,502983.0,0.0,0.0,1536023.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
174,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735688941565,12735688984342,175,125,73301.0,233869.0,60878.0,0.0,2553901.0,0.0,262144.0,0.0,8519920.0,8519920.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
175,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735689372022,12735689396678,176,196,143704.0,502878.0,0.0,0.0,1528608.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
176,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735689765996,12735689809014,177,125,74972.0,229933.0,60730.0,0.0,2554492.0,0.0,262144.0,0.0,11269634.0,11269634.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
177,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735690196533,12735690221510,178,196,145000.0,494188.0,0.0,0.0,1552686.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
178,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735690605141,12735690647918,179,125,80014.0,228596.0,60718.0,0.0,2558849.0,0.0,262144.0,0.0,12328488.0,12328488.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
179,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735691039647,12735691064784,180,196,150792.0,510536.0,0.0,0.0,1548239.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
180,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735691447452,12735691489908,181,125,69920.0,223363.0,60732.0,0.0,2551300.0,0.0,262144.0,0.0,11395164.0,11395164.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
181,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735691880194,12735691905011,182,196,144827.0,489871.0,0.0,0.0,1542044.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
182,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735692280182,12735692322799,183,125,69106.0,228992.0,60740.0,0.0,2545575.0,0.0,262144.0,0.0,10983770.0,10983770.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
